id_venta,producto,precio,cantidad,fecha_venta,categoria,precio_num,ingreso,anio_mes,id_cliente,nombre,edad,ciudad,ingresos,segmento_edad
2057,Cámara digital,$109.29,10.0,2024-06-25,Electrónica,109.29,1092.9,2024-06,406,Frederica Simo,35,Rosario,49802.37,35-44
2254,Tablet,$110.94,6.0,2024-06-25,Electrónica,110.94,665.64,2024-06,60,Andromache Bauer,59,Resistencia,60027.71,55-64
2328,SmartWatch,$27.13,3.0,2024-06-25,Electrónica,27.13,81.39,2024-06,250,Danita Bensley,43,Salta,28001.09,35-44
2512,Televisor,$52.92,9.0,2024-06-25,Electrónica,52.92,476.28000000000003,2024-06,222,Bary Tanner,37,Córdoba,37626.61,35-44
179,Lámpara de mesa,$120.58,1.0,2024-06-26,Decoración,120.58,120.58,2024-06,426,Avery Brimming,33,Bahía Blanca,29401.91,25-34
489,Lámpara de mesa,$111.20,10.0,2024-06-26,Decoración,111.2,1112.0,2024-06,433,Lavinie Deverille,38,Mar del Plata,33271.79,35-44
677,Elementos de cerámica,$93.29,9.0,2024-06-26,Decoración,93.29,839.61,2024-06,269,Carilyn O'Mailey,52,Bahía Blanca,3603.65,45-54
815,Alfombra,$124.88,7.0,2024-06-26,Decoración,124.88,874.16,2024-06,160,Holly-anne Whymark,43,Mar del Plata,30588.42,35-44
1335,Lavadora,$36.86,6.0,2024-06-26,Electrodomésticos,36.86,221.16,2024-06,488,Levin Oats,43,San Miguel de Tucumán,37622.33,35-44
1712,Microondas,$55.83,2.0,2024-06-26,Electrodomésticos,55.83,111.66,2024-06,421,Mitchell Danielian,39,Santa Fe,65036.72,35-44
1931,Freidora eléctrica,$82.90,5.0,2024-06-26,Electrodomésticos,82.9,414.5,2024-06,147,Duke Tonner,52,Posadas,18170.77,45-54
2499,Proyector,$66.51,1.0,2024-06-26,Electrónica,66.51,66.51,2024-06,133,Arleta Pennigar,36,Córdoba,49554.51,35-44
2700,Consola de videojuegos,$39.68,12.0,2024-06-26,Electrónica,39.68,476.15999999999997,2024-06,499,Erinn Kemmis,23,Bahía Blanca,46672.8,<=24
146,Cortinas,$68.55,9.0,2024-06-27,Decoración,68.55,616.9499999999999,2024-06,163,Teddie Massimo,44,Santa Fe,42297.5,35-44
283,Espejo decorativo,$89.21,2.0,2024-06-27,Decoración,89.21,178.42,2024-06,83,Mindy Bootes,26,Rosario,19009.84,25-34
711,Lámpara de mesa,$66.24,1.0,2024-06-27,Decoración,66.24,66.24,2024-06,268,Erin Cornilleau,41,Rosario,33938.59,35-44
831,Lámpara de mesa,$70.23,12.0,2024-06-27,Decoración,70.23,842.76,2024-06,319,Donovan Tift,55,Resistencia,9985.66,55-64
1083,Microondas,$26.82,3.0,2024-06-27,Electrodomésticos,26.82,80.46000000000001,2024-06,43,Beverie Vassman,41,Salta,30237.01,35-44
1549,Batidora,$106.44,6.0,2024-06-27,Electrodomésticos,106.44,638.64,2024-06,529,Lennard Wones,45,Rosario,48619.62,45-54
2884,Tablet,$94.72,4.0,2024-06-27,Electrónica,94.72,378.88,2024-06,255,Marja Barrass,43,Mar del Plata,14200.5,35-44
71,Lámpara de mesa,$97.07,2.0,2024-06-28,Decoración,97.07,194.14,2024-06,361,Lynde MacCart,36,Mar del Plata,5552.45,35-44
916,Cortinas,$50.83,1.0,2024-06-28,Decoración,50.83,50.83,2024-06,331,Lutero Climie,45,Corrientes,26187.05,45-54
1448,Cafetera,$44.00,4.0,2024-06-28,Electrodomésticos,44.0,176.0,2024-06,522,Lucina Screech,53,San Miguel de Tucumán,17044.92,45-54
1668,Cafetera,$111.39,12.0,2024-06-28,Electrodomésticos,111.39,1336.68,2024-06,468,Corine Lambrook,29,Santa Fe,42288.95,25-34
2730,Consola de videojuegos,$87.79,2.0,2024-06-28,Electrónica,87.79,175.58,2024-06,223,Poppy Dachs,20,Salta,15907.15,<=24
2743,Smartphone,$91.42,9.0,2024-06-28,Electrónica,91.42,822.78,2024-06,32,Winnifred Edland,35,San Miguel de Tucumán,54193.68,35-44
2836,Laptop,$64.00,10.0,2024-06-28,Electrónica,64.0,640.0,2024-06,358,Hardy Stappard,46,Posadas,54108.91,45-54
2919,Proyector,$46.95,6.0,2024-06-28,Electrónica,46.95,281.70000000000005,2024-06,454,Anabelle Featenby,30,Mar del Plata,45631.68,25-34
10,Adorno de pared,$44.65,10.0,2024-06-29,Decoración,44.65,446.5,2024-06,483,Belinda Kenner,41,Posadas,35624.46,35-44
125,Alfombra,$92.80,2.0,2024-06-29,Decoración,92.8,185.6,2024-06,323,Berenice Tummons,40,Posadas,16728.82,35-44
502,Cuadro decorativo,$120.85,10.0,2024-06-29,Decoración,120.85,1208.5,2024-06,308,Chiarra Cowx,44,Corrientes,41888.56,35-44
1390,Plancha de vapor,$45.61,8.0,2024-06-29,Electrodomésticos,45.61,364.88,2024-06,328,Ailina Martelet,29,San Miguel de Tucumán,7533.36,25-34
1826,Secadora,$109.43,9.0,2024-06-29,Electrodomésticos,109.43,984.8700000000001,2024-06,85,Welby Zealander,34,Corrientes,29249.16,25-34
2008,SmartWatch,$34.81,9.0,2024-06-29,Electrónica,34.81,313.29,2024-06,29,Paul Perrott,34,Mar del Plata,41813.93,25-34
2024,Tablet,$61.79,6.0,2024-06-29,Electrónica,61.79,370.74,2024-06,263,Devin Just,23,Rosario,25168.5,<=24
2259,Proyector,$35.94,2.0,2024-06-29,Electrónica,35.94,71.88,2024-06,499,Erinn Kemmis,23,Bahía Blanca,46672.8,<=24
2747,Cámara digital,$106.28,7.0,2024-06-29,Electrónica,106.28,743.96,2024-06,168,Rosetta Kennifick,30,Mar del Plata,29631.15,25-34
2932,Televisor,$66.39,5.0,2024-06-29,Electrónica,66.39,331.95,2024-06,158,Electra Shilston,35,Posadas,786.77,35-44
411,Lámpara de mesa,$52.72,4.0,2024-06-30,Decoración,52.72,210.88,2024-06,565,Jewelle Mabbett,33,Córdoba,30522.64,25-34
846,Cortinas,$123.89,8.0,2024-06-30,Decoración,123.89,991.12,2024-06,310,Vinson Hegley,42,Mar del Plata,22349.28,35-44
994,Jarrón decorativo,$93.88,4.0,2024-06-30,Decoración,93.88,375.52,2024-06,52,Carly Tootell,37,Buenos Aires,7901.16,35-44
1107,Horno eléctrico,$62.25,3.0,2024-06-30,Electrodomésticos,62.25,186.75,2024-06,306,Jesse Hain,40,Bahía Blanca,54468.69,35-44
1927,Horno eléctrico,$70.29,12.0,2024-06-30,Electrodomésticos,70.29,843.48,2024-06,20,Magdalene Pegg,34,Córdoba,49849.42,25-34
2006,Laptop,$86.67,3.0,2024-06-30,Electrónica,86.67,260.01,2024-06,517,Emily Whitebread,53,Bahía Blanca,36408.87,45-54
2741,Parlantes Bluetooth,$112.71,6.0,2024-06-30,Electrónica,112.71,676.26,2024-06,449,Tadeas Millwater,35,Corrientes,39688.56,35-44
2771,Parlantes Bluetooth,$117.61,2.0,2024-06-30,Electrónica,117.61,235.22,2024-06,342,Karin Scarff,40,Merlo,42159.96,35-44
363,Espejo decorativo,$119.02,1.0,2024-07-01,Decoración,119.02,119.02,2024-07,557,George Millberg,29,Santa Fe,28030.93,25-34
585,Alfombra,$72.74,3.0,2024-07-01,Decoración,72.74,218.21999999999997,2024-07,563,Dione Forsyde,29,Posadas,26757.73,25-34
2394,Tablet,$74.88,11.0,2024-07-01,Electrónica,74.88,823.68,2024-07,211,Willow Partrick,29,Córdoba,34691.89,25-34
2525,Auriculares,$78.62,11.0,2024-07-01,Electrónica,78.62,864.82,2024-07,132,Trstram Troughton,43,Córdoba,57931.42,35-44
2744,Auriculares,$70.61,1.0,2024-07-01,Electrónica,70.61,70.61,2024-07,157,Westbrook O'Caherny,25,Santa Fe,29982.55,25-34
2787,Cámara digital,$79.77,2.0,2024-07-01,Electrónica,79.77,159.54,2024-07,376,Marrilee Siley,32,Resistencia,45012.61,25-34
443,Espejo decorativo,$65.59,1.0,2024-07-02,Decoración,65.59,65.59,2024-07,140,Joye Costley,24,Merlo,55323.78,<=24
735,Alfombra,$47.63,5.0,2024-07-02,Decoración,47.63,238.15,2024-07,328,Ailina Martelet,29,San Miguel de Tucumán,7533.36,25-34
795,Alfombra,$124.05,10.0,2024-07-02,Decoración,124.05,1240.5,2024-07,283,Baillie Lyttle,48,Buenos Aires,28316.16,45-54
1011,Freidora eléctrica,$79.07,7.0,2024-07-02,Electrodomésticos,79.07,553.49,2024-07,292,Carmelle Halworth,26,Mar del Plata,53221.65,25-34
1296,Secadora,$65.21,10.0,2024-07-02,Electrodomésticos,65.21,652.0999999999999,2024-07,445,Tremayne Khoter,54,Rosario,35552.3,45-54
1799,Batidora,$29.22,2.0,2024-07-02,Electrodomésticos,29.22,58.44,2024-07,356,Arlena Tipperton,34,Bahía Blanca,22999.56,25-34
1998,Cafetera,$101.11,7.0,2024-07-02,Electrodomésticos,101.11,707.77,2024-07,309,Frieda Sappell,42,San Miguel de Tucumán,37477.47,35-44
2343,Smartphone,$68.49,11.0,2024-07-02,Electrónica,68.49,753.39,2024-07,313,Francklyn Clutheram,41,Bahía Blanca,16654.82,35-44
2358,SmartWatch,$118.54,3.0,2024-07-02,Electrónica,118.54,355.62,2024-07,223,Poppy Dachs,20,Salta,15907.15,<=24
2906,Laptop,$99.78,12.0,2024-07-02,Electrónica,99.78,1197.3600000000001,2024-07,191,Gilberte Kivell,55,Mar del Plata,39719.87,55-64
2968,SmartWatch,$92.79,1.0,2024-07-02,Electrónica,92.79,92.79,2024-07,469,Constancy Smullen,41,Rosario,51063.05,35-44
352,Cuadro decorativo,$85.72,5.0,2024-07-03,Decoración,85.72,428.6,2024-07,364,Kaycee Ethridge,57,Rosario,32871.79,55-64
865,Alfombra,$80.74,6.0,2024-07-03,Decoración,80.74,484.43999999999994,2024-07,209,Ephrayim Owens,42,Córdoba,15715.84,35-44
1058,Cafetera,$52.48,6.0,2024-07-03,Electrodomésticos,52.48,314.88,2024-07,48,Herrick Wagen,20,Corrientes,25017.77,<=24
1292,Microondas,$115.46,2.0,2024-07-03,Electrodomésticos,115.46,230.92,2024-07,459,Alethea Jacobovitz,28,Buenos Aires,54011.29,25-34
1958,Cafetera,$115.80,12.0,2024-07-03,Electrodomésticos,115.8,1389.6,2024-07,272,Emmet Amoss,34,Merlo,44818.31,25-34
2756,Laptop,$86.43,12.0,2024-07-03,Electrónica,86.43,1037.16,2024-07,446,Gillan St. Hill,29,Mar del Plata,52757.36,25-34
2770,Consola de videojuegos,$60.92,8.0,2024-07-03,Electrónica,60.92,487.36,2024-07,257,Sancho St Leger,38,Resistencia,52163.62,35-44
165,Alfombra,$110.83,2.0,2024-07-04,Decoración,110.83,221.66,2024-07,372,Denys Drewery,41,Resistencia,26820.9,35-44
360,Adorno de pared,$67.02,9.0,2024-07-04,Decoración,67.02,603.18,2024-07,121,Pernell Paffley,26,Rosario,55701.93,25-34
516,Cortinas,$38.35,7.0,2024-07-04,Decoración,38.35,268.45,2024-07,103,Hanson Lum,33,San Miguel de Tucumán,40501.49,25-34
1937,Horno eléctrico,$37.32,7.0,2024-07-04,Electrodomésticos,37.32,261.24,2024-07,323,Berenice Tummons,40,Posadas,16728.82,35-44
1941,Freidora eléctrica,$72.66,2.0,2024-07-04,Electrodomésticos,72.66,145.32,2024-07,425,Stella Kemish,26,Bahía Blanca,24821.3,25-34
2237,Cámara digital,$29.68,11.0,2024-07-04,Electrónica,29.68,326.48,2024-07,380,Lanette Frogley,24,Posadas,30320.51,<=24
335,Alfombra,$38.03,1.0,2024-07-05,Decoración,38.03,38.03,2024-07,395,Phelia Overell,29,Rosario,22061.84,25-34
931,Lámpara de mesa,$35.86,9.0,2024-07-05,Decoración,35.86,322.74,2024-07,71,Aindrea Winter,50,Córdoba,31514.23,45-54
979,Lámpara de mesa,$76.68,2.0,2024-07-05,Decoración,76.68,153.36,2024-07,429,Haskell Yantsurev,52,San Miguel de Tucumán,26137.54,45-54
1072,Microondas,$93.79,1.0,2024-07-05,Electrodomésticos,93.79,93.79,2024-07,169,Morey Brundell,43,Posadas,36611.51,35-44
1147,Horno eléctrico,$56.79,11.0,2024-07-05,Electrodomésticos,56.79,624.6899999999999,2024-07,317,Chere Gaudon,40,Resistencia,33321.22,35-44
1805,Lavadora,$72.80,2.0,2024-07-05,Electrodomésticos,72.8,145.6,2024-07,36,Karie Premble,44,Posadas,52128.76,35-44
2265,Auriculares,$82.56,12.0,2024-07-05,Electrónica,82.56,990.72,2024-07,77,Silvanus Keer,23,Merlo,34822.1,<=24
513,Espejo decorativo,$112.70,11.0,2024-07-06,Decoración,112.7,1239.7,2024-07,339,Reinwald Bown,64,Resistencia,26651.19,55-64
716,Cortinas,$89.27,4.0,2024-07-06,Decoración,89.27,357.08,2024-07,545,Ali Roxbee,42,Santa Fe,24304.31,35-44
838,Rincón de plantas,$32.18,4.0,2024-07-06,Decoración,32.18,128.72,2024-07,47,Mirella Dryburgh,27,Córdoba,29914.53,25-34
1770,Plancha de vapor,$80.83,9.0,2024-07-06,Electrodomésticos,80.83,727.47,2024-07,107,Ellen Cadge,38,Bahía Blanca,23557.54,35-44
1792,Microondas,$70.37,6.0,2024-07-06,Electrodomésticos,70.37,422.22,2024-07,131,Brittan Caughte,28,Posadas,17294.42,25-34
2861,Parlantes Bluetooth,$67.09,6.0,2024-07-06,Electrónica,67.09,402.54,2024-07,402,Husein Dies,42,Rosario,42243.51,35-44
215,Alfombra,$73.11,3.0,2024-07-07,Decoración,73.11,219.32999999999998,2024-07,254,Daphene Torn,28,Mar del Plata,40483.88,25-34
354,Jarrón decorativo,$63.61,3.0,2024-07-07,Decoración,63.61,190.82999999999998,2024-07,452,Dmitri Lucas,27,Bahía Blanca,50291.04,25-34
569,Lámpara de mesa,$78.36,12.0,2024-07-07,Decoración,78.36,940.3199999999999,2024-07,257,Sancho St Leger,38,Resistencia,52163.62,35-44
827,Elementos de cerámica,$97.35,5.0,2024-07-07,Decoración,97.35,486.75,2024-07,517,Emily Whitebread,53,Bahía Blanca,36408.87,45-54
965,Alfombra,$75.30,4.0,2024-07-07,Decoración,75.3,301.2,2024-07,19,Cari Marzellano,38,Mar del Plata,53114.05,35-44
986,Cortinas,$111.39,10.0,2024-07-07,Decoración,111.39,1113.9,2024-07,323,Berenice Tummons,40,Posadas,16728.82,35-44
1112,Microondas,$41.19,5.0,2024-07-07,Electrodomésticos,41.19,205.95,2024-07,538,Gerda Witherington,25,Bahía Blanca,17630.01,25-34
1355,Lavadora,$114.24,9.0,2024-07-07,Electrodomésticos,114.24,1028.1599999999999,2024-07,423,Dame Nund,33,Córdoba,42025.33,25-34
1903,Microondas,$101.57,8.0,2024-07-07,Electrodomésticos,101.57,812.56,2024-07,131,Brittan Caughte,28,Posadas,17294.42,25-34
1936,Secadora,$117.68,12.0,2024-07-07,Electrodomésticos,117.68,1412.16,2024-07,100,Robinetta Erik,23,Posadas,22560.67,<=24
2666,Laptop,$44.22,1.0,2024-07-07,Electrónica,44.22,44.22,2024-07,346,Orrin Kinglesyd,54,Merlo,49498.6,45-54
2910,Consola de videojuegos,$122.48,7.0,2024-07-07,Electrónica,122.48,857.36,2024-07,57,Carey Moppett,48,Bahía Blanca,61296.09,45-54
233,Espejo decorativo,$106.52,5.0,2024-07-08,Decoración,106.52,532.6,2024-07,126,Drusy Grgic,48,Buenos Aires,36611.51,45-54
796,Cortinas,$71.33,6.0,2024-07-08,Decoración,71.33,427.98,2024-07,301,Remy Rushmer,28,Corrientes,9043.39,25-34
2889,Proyector,$32.99,7.0,2024-07-08,Electrónica,32.99,230.93,2024-07,338,Annmarie Mont,55,San Miguel de Tucumán,32529.31,55-64
228,Rincón de plantas,$56.12,2.0,2024-07-09,Decoración,56.12,112.24,2024-07,506,Fons Carmel,54,Mar del Plata,46405.04,45-54
268,Rincón de plantas,$82.16,10.0,2024-07-09,Decoración,82.16,821.5999999999999,2024-07,201,Elset Simko,38,Santa Fe,35096.15,35-44
526,Cortinas,$38.63,12.0,2024-07-09,Decoración,38.63,463.56000000000006,2024-07,135,Giffer Hinstock,28,Córdoba,31190.27,25-34
622,Cuadro decorativo,$108.93,4.0,2024-07-09,Decoración,108.93,435.72,2024-07,181,Celestyna Buddock,45,Santa Fe,21200.95,45-54
941,Lámpara de mesa,$58.97,12.0,2024-07-09,Decoración,58.97,707.64,2024-07,330,Osborne Broggetti,31,Buenos Aires,16922.48,25-34
1180,Plancha de vapor,$42.61,2.0,2024-07-09,Electrodomésticos,42.61,85.22,2024-07,269,Carilyn O'Mailey,52,Bahía Blanca,3603.65,45-54
1675,Lavadora,$70.34,6.0,2024-07-09,Electrodomésticos,70.34,422.04,2024-07,19,Cari Marzellano,38,Mar del Plata,53114.05,35-44
2239,Proyector,$35.83,5.0,2024-07-09,Electrónica,35.83,179.14999999999998,2024-07,333,Steffi Copestake,44,Resistencia,37159.71,35-44
2293,Smartphone,$115.15,4.0,2024-07-09,Electrónica,115.15,460.6,2024-07,433,Lavinie Deverille,38,Mar del Plata,33271.79,35-44
2466,Laptop,$97.07,1.0,2024-07-09,Electrónica,97.07,97.07,2024-07,340,Dody Caselli,47,Mar del Plata,43830.34,45-54
2604,Auriculares,$106.41,3.0,2024-07-09,Electrónica,106.41,319.23,2024-07,298,Rivalee Jaqueme,33,Santa Fe,24080.5,25-34
2719,Proyector,$94.86,7.0,2024-07-09,Electrónica,94.86,664.02,2024-07,391,Arline Rides,36,Córdoba,21944.45,35-44
154,Jarrón decorativo,$121.50,11.0,2024-07-10,Decoración,121.5,1336.5,2024-07,292,Carmelle Halworth,26,Mar del Plata,53221.65,25-34
790,Adorno de pared,$89.14,5.0,2024-07-10,Decoración,89.14,445.7,2024-07,153,Orton Minkin,29,Buenos Aires,46031.85,25-34
2579,Proyector,$115.50,6.0,2024-07-10,Electrónica,115.5,693.0,2024-07,85,Welby Zealander,34,Corrientes,29249.16,25-34
96,Cortinas,$59.90,9.0,2024-07-11,Decoración,59.9,539.1,2024-07,52,Carly Tootell,37,Buenos Aires,7901.16,35-44
307,Elementos de cerámica,$95.51,7.0,2024-07-11,Decoración,95.51,668.57,2024-07,227,Carlene Peek,40,Merlo,48526.08,35-44
769,Candelabro,$113.28,2.0,2024-07-11,Decoración,113.28,226.56,2024-07,144,Elyn Hiorn,39,Santa Fe,14548.46,35-44
858,Rincón de plantas,$84.64,11.0,2024-07-11,Decoración,84.64,931.04,2024-07,383,Terrel Chainey,35,Posadas,17542.93,35-44
1746,Secadora,$52.03,5.0,2024-07-11,Electrodomésticos,52.03,260.15,2024-07,186,Toddie Renals,58,San Miguel de Tucumán,49518.43,55-64
1884,Aspiradora,$94.69,4.0,2024-07-11,Electrodomésticos,94.69,378.76,2024-07,316,Terrijo Downton,43,Resistencia,39241.97,35-44
1899,Batidora,$83.64,1.0,2024-07-11,Electrodomésticos,83.64,83.64,2024-07,345,Catina Lorence,38,Salta,28982.88,35-44
2053,Smartphone,$115.95,4.0,2024-07-11,Electrónica,115.95,463.8,2024-07,419,Benny Oboy,34,Bahía Blanca,23750.41,25-34
2143,Smartphone,$74.56,1.0,2024-07-11,Electrónica,74.56,74.56,2024-07,235,Rancell Voaden,37,Resistencia,59088.93,35-44
2997,SmartWatch,$47.71,3.0,2024-07-11,Electrónica,47.71,143.13,2024-07,205,Wallace Tweedie,29,Mar del Plata,46053.49,25-34
61,Lámpara de mesa,$86.92,11.0,2024-07-12,Decoración,86.92,956.12,2024-07,177,Fransisco Lillo,28,Corrientes,35011.85,25-34
291,Lámpara de mesa,$48.57,4.0,2024-07-12,Decoración,48.57,194.28,2024-07,381,Hartwell Balharrie,43,Resistencia,26112.9,35-44
463,Espejo decorativo,$27.65,11.0,2024-07-12,Decoración,27.65,304.15,2024-07,56,Myrna Branchett,35,San Miguel de Tucumán,3603.65,35-44
1306,Secadora,$69.81,6.0,2024-07-12,Electrodomésticos,69.81,418.86,2024-07,367,Care Mahomet,39,Corrientes,26352.3,35-44
1427,Horno eléctrico,$33.55,11.0,2024-07-12,Electrodomésticos,33.55,369.04999999999995,2024-07,339,Reinwald Bown,64,Resistencia,26651.19,55-64
1525,Lavadora,$34.53,10.0,2024-07-12,Electrodomésticos,34.53,345.3,2024-07,129,Dave Bosson,36,Bahía Blanca,38074.11,35-44
1536,Secadora,$69.11,6.0,2024-07-12,Electrodomésticos,69.11,414.65999999999997,2024-07,63,Kimberli Stiddard,29,Corrientes,51773.22,25-34
55,Alfombra,$53.54,12.0,2024-07-13,Decoración,53.54,642.48,2024-07,193,Gonzales Fiddeman,32,Córdoba,18074.87,25-34
241,Lámpara de mesa,$62.35,3.0,2024-07-13,Decoración,62.35,187.05,2024-07,294,Ninetta Banger,43,Santa Fe,40073.38,35-44
691,Lámpara de mesa,$111.59,2.0,2024-07-13,Decoración,111.59,223.18,2024-07,143,Doug Provost,25,Mar del Plata,29935.39,25-34
1123,Microondas,$46.62,7.0,2024-07-13,Electrodomésticos,46.62,326.34,2024-07,391,Arline Rides,36,Córdoba,21944.45,35-44
1755,Lavadora,$36.52,9.0,2024-07-13,Electrodomésticos,36.52,328.68,2024-07,350,Abbey Vanichkin,47,Rosario,36401.85,45-54
1985,Lavadora,$93.30,2.0,2024-07-13,Electrodomésticos,93.3,186.6,2024-07,354,Giacinta Coley,37,Santa Fe,23017.41,35-44
1997,Horno eléctrico,$81.81,5.0,2024-07-13,Electrodomésticos,81.81,409.05,2024-07,219,Raquel Gentile,43,Buenos Aires,32492.98,35-44
2425,Auriculares,$99.13,7.0,2024-07-13,Electrónica,99.13,693.91,2024-07,91,Reynold Aspray,38,Merlo,170.29,35-44
2469,Proyector,$52.56,8.0,2024-07-13,Electrónica,52.56,420.48,2024-07,280,Case Seefus,28,Merlo,35486.9,25-34
2927,Cámara digital,$103.18,9.0,2024-07-13,Electrónica,103.18,928.6200000000001,2024-07,202,Denis Toping,43,Corrientes,36725.7,35-44
964,Jarrón decorativo,$43.30,7.0,2024-07-14,Decoración,43.3,303.09999999999997,2024-07,460,Mavis Enos,50,Buenos Aires,49773.65,45-54
1078,Cafetera,$38.47,1.0,2024-07-14,Electrodomésticos,38.47,38.47,2024-07,534,Graham Cuthbertson,36,Resistencia,48565.08,35-44
2247,Cámara digital,$28.06,7.0,2024-07-14,Electrónica,28.06,196.42,2024-07,17,Minor Josephy,28,Santa Fe,47018.78,25-34
2495,Auriculares,$107.82,4.0,2024-07-14,Electrónica,107.82,431.28,2024-07,52,Carly Tootell,37,Buenos Aires,7901.16,35-44
2911,Parlantes Bluetooth,$63.27,2.0,2024-07-14,Electrónica,63.27,126.54,2024-07,260,Elvira Trewhitt,48,Córdoba,37924.44,45-54
105,Alfombra,$43.53,9.0,2024-07-15,Decoración,43.53,391.77,2024-07,385,Saxe de Glanville,37,San Miguel de Tucumán,51177.03,35-44
149,Candelabro,$29.77,9.0,2024-07-15,Decoración,29.77,267.93,2024-07,67,Humphrey Nertney,25,Santa Fe,33401.67,25-34
173,Espejo decorativo,$96.39,6.0,2024-07-15,Decoración,96.39,578.34,2024-07,248,Gianna Benoey,38,Merlo,23099.84,35-44
783,Espejo decorativo,$80.56,7.0,2024-07-15,Decoración,80.56,563.9200000000001,2024-07,262,Rosaline Demicoli,31,Posadas,40016.46,25-34
1373,Microondas,$86.33,2.0,2024-07-15,Electrodomésticos,86.33,172.66,2024-07,348,Wilhelm Murfin,44,Resistencia,39024.45,35-44
1494,Aspiradora,$82.50,6.0,2024-07-15,Electrodomésticos,82.5,495.0,2024-07,447,Louise Bellwood,47,Bahía Blanca,59845.2,45-54
1533,Microondas,$71.18,9.0,2024-07-15,Electrodomésticos,71.18,640.6200000000001,2024-07,224,Dudley Stallworth,33,Buenos Aires,20196.84,25-34
1604,Aspiradora,$99.90,8.0,2024-07-15,Electrodomésticos,99.9,799.2,2024-07,52,Carly Tootell,37,Buenos Aires,7901.16,35-44
2625,Auriculares,$77.33,6.0,2024-07-15,Electrónica,77.33,463.98,2024-07,71,Aindrea Winter,50,Córdoba,31514.23,45-54
2991,Televisor,$92.33,4.0,2024-07-15,Electrónica,92.33,369.32,2024-07,380,Lanette Frogley,24,Posadas,30320.51,<=24
63,Espejo decorativo,$57.27,11.0,2024-07-16,Decoración,57.27,629.97,2024-07,319,Donovan Tift,55,Resistencia,9985.66,55-64
200,Adorno de pared,$110.40,5.0,2024-07-16,Decoración,110.4,552.0,2024-07,532,Matelda Pearn,40,Bahía Blanca,35394.54,35-44
201,Lámpara de mesa,$58.19,1.0,2024-07-16,Decoración,58.19,58.19,2024-07,4,Liuka Luard,39,Bahía Blanca,27647.96,35-44
298,Rincón de plantas,$29.59,12.0,2024-07-16,Decoración,29.59,355.08,2024-07,533,Aura Dicey,37,Posadas,36779.95,35-44
1037,Horno eléctrico,$120.58,8.0,2024-07-16,Electrodomésticos,120.58,964.64,2024-07,490,Josiah Gabits,31,Mar del Plata,17518.23,25-34
1795,Lavadora,$83.14,8.0,2024-07-16,Electrodomésticos,83.14,665.12,2024-07,436,Rois Reddell,43,Buenos Aires,42603.71,35-44
1824,Aspiradora,$44.78,12.0,2024-07-16,Electrodomésticos,44.78,537.36,2024-07,453,Vernon Cristou,31,San Miguel de Tucumán,18793.82,25-34
1926,Secadora,$42.19,2.0,2024-07-16,Electrodomésticos,42.19,84.38,2024-07,85,Welby Zealander,34,Corrientes,29249.16,25-34
2280,Consola de videojuegos,$108.67,3.0,2024-07-16,Electrónica,108.67,326.01,2024-07,212,Samuel Kornilov,38,Posadas,40651.74,35-44
129,Candelabro,$85.59,5.0,2024-07-17,Decoración,85.59,427.95000000000005,2024-07,78,Haley Ewbanks,38,Salta,35205.04,35-44
1047,Horno eléctrico,$96.67,3.0,2024-07-17,Electrodomésticos,96.67,290.01,2024-07,305,Etan Meron,58,Bahía Blanca,20780.9,55-64
1135,Lavadora,$55.01,12.0,2024-07-17,Electrodomésticos,55.01,660.12,2024-07,239,Rosanne Castro,44,Merlo,46222.48,35-44
1653,Microondas,$124.64,9.0,2024-07-17,Electrodomésticos,124.64,1121.76,2024-07,300,Ray Schapero,43,Merlo,52185.96,35-44
1862,Microondas,$51.41,6.0,2024-07-17,Electrodomésticos,51.41,308.46,2024-07,448,Nanny Bakesef,39,Corrientes,23698.01,35-44
1910,Plancha de vapor,$75.65,5.0,2024-07-17,Electrodomésticos,75.65,378.25,2024-07,556,Bram Corps,48,Santa Fe,28839.22,45-54
1947,Horno eléctrico,$54.93,7.0,2024-07-17,Electrodomésticos,54.93,384.51,2024-07,488,Levin Oats,43,San Miguel de Tucumán,37622.33,35-44
2570,Consola de videojuegos,$122.81,6.0,2024-07-17,Electrónica,122.81,736.86,2024-07,25,Lola Hansie,44,Santa Fe,25917.58,35-44
2643,Smartphone,$97.36,1.0,2024-07-17,Electrónica,97.36,97.36,2024-07,265,Hanny Ocheltree,52,Corrientes,65107.47,45-54
369,Candelabro,$72.98,11.0,2024-07-18,Decoración,72.98,802.7800000000001,2024-07,169,Morey Brundell,43,Posadas,36611.51,35-44
1170,Plancha de vapor,$30.39,11.0,2024-07-18,Electrodomésticos,30.39,334.29,2024-07,354,Giacinta Coley,37,Santa Fe,23017.41,35-44
1237,Horno eléctrico,$35.48,8.0,2024-07-18,Electrodomésticos,35.48,283.84,2024-07,231,Hedvig Jirick,33,Resistencia,20628.14,25-34
1614,Aspiradora,$56.92,7.0,2024-07-18,Electrodomésticos,56.92,398.44,2024-07,249,Charlie Knipe,25,Buenos Aires,28168.54,25-34
1663,Microondas,$60.51,10.0,2024-07-18,Electrodomésticos,60.51,605.1,2024-07,447,Louise Bellwood,47,Bahía Blanca,59845.2,45-54
1714,Aspiradora,$75.51,12.0,2024-07-18,Electrodomésticos,75.51,906.1200000000001,2024-07,445,Tremayne Khoter,54,Rosario,35552.3,45-54
